time_of_run, BATCH_SIZE, TRAIN_SPLIT, NUM_FEATURES, NUM_UNITS, NUM_USERS, NUM_EPOCHS, EPSILON, DELTA, NORMCLIP, SIGMA, RHO, w_map, w_distortion, w_distance, w_density, w_ID, w_loc, MAP_PARAMS, NUM_GRIDS, AD_LAYERS, GAP_LAYERS, PRIVATIZER, train_a_loss, train_p_loss, u_estimate_acc, loc_estimate_error, test_a_loss, signal_map_error, distortion_error, loc_error, density_error,
2019-08-01 13:15:28.476503, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a0214f28>, 2.4654137536320677, -16.39504373249959, 32.474682406519655, 1.0008448041273406, 1.6933072701496914, 0.07671325239520443, 2.232468197518006, 2.393799111224694, 1.3715497288470757
2019-08-01 13:19:53.052291, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a0214158>, 2.6362241589820146, -16.189178850250315, 32.42299856184084, 0.9969872659992657, 1.6955251686252892, 0.07607764274958391, 2.227724407318055, 2.3978683319233367, 1.3296361906759349
2019-08-01 13:23:32.650009, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a01fdd08>, 2.6373001449378464, -16.784282621839072, 32.53011145733461, 1.0081231548541871, 1.6938069543626453, 0.07582102991931519, 2.3759544285666276, 2.401650831113263, 1.2998538433305369
2019-08-01 13:27:53.751664, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a01fd510>, 3.127497209344541, -16.07506003382965, 32.5915328379674, 1.0077492981637441, 1.6908163158472806, 0.0766344476656486, 2.7897939373835396, 2.390478234468844, 1.368417800215724
2019-08-01 13:32:06.043501, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a02140d0>, 2.9806381091299547, -16.78286379926539, 32.41625719079578, 1.0042167736432692, 1.6948691700241283, 0.07531338535207988, 2.372110498858091, 2.382717208597845, 1.3159998951342282
2019-08-01 13:36:36.921261, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a01fd2f0>, 2.6116346008649494, -16.41432238892175, 32.320379913710454, 1.0214004185105179, 1.6921727184748077, 0.07367008525263309, 2.465956547376278, 2.401377258625197, 1.386563792096117
2019-08-01 13:41:04.824867, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a01fdae8>, 2.744749294514099, -16.474280580979105, 32.42824185043145, 0.9937487518739436, 1.6938814447459944, 0.07527727498092418, 2.497399781484403, 2.371174758939307, 1.361096390370326
2019-08-01 13:45:22.412897, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a03876a8>, 2.7510235712699957, -16.64396190447302, 32.5143815915628, 0.9987598199785325, 1.6929469793900127, 0.0753831671066462, 2.750546272879343, 2.402361874087811, 1.3542183193012944
2019-08-01 13:49:39.401094, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a0387620>, 2.651196539698891, -17.053925328586548, 32.44696788111218, 1.0052035963083663, 1.6950474204776762, 0.07628009932709383, 2.3184678836176196, 2.4024327023222734, 1.3301005962368169
2019-08-01 13:54:09.963062, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a0387488>, 2.363032969109205, -15.689848943477218, 32.33161553211889, 1.0066441847164276, 1.6945116561330558, 0.07036085987531596, 2.38041106891318, 2.398227051610379, 1.375541182286673
2019-08-13 00:30:51.313200, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 2.712466950951197, -16.69408752213179, 32.41625719079578, 1.0008101691953153, 1.6931517170294974, 0.062341593783778904, 2.3385035732894166, 2.328937167355222, 1.3217103981903164
2019-08-13 00:52:11.074293, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 2.8074889665575813, -17.043107524096357, 32.449964046021094, 0.998828510132685, 1.6922060196465611, 0.10022324968138246, 1.889197751347737, 2.154494839903064, 1.489388894714765
2019-08-14 19:03:50.106602, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 2.5775438118949685, -17.536483706248852, 32.497902684563755, 1.0063959325503344, 1.6935434189931138, 0.08790039917569993, 2.0494527650890153, 2.247991252697553, 1.7138447162631831
3.0027211062087873, -21.184302921796352, 3.277098017478179, -20.61458308868172, 2.8061005660550697, -20.235987249607142, 2.878666414745195, -18.958276458732715, 2.7520148682812193, -18.452059227218673, 2019-08-14 19:54:56.381878, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 2.965379197904217, -16.742721450863222, 32.35783197507191, 0.9935963338656993, 1.6941233799058442, 0.06745709663827985, 2.5327086118582596, 2.5683852707005856, 1.0428067698346117
